STATE_NAME,likes_Mean,retweet_count_Mean,user_followers_count_Mean,TextBlob_Subjectivity_Mean,TextBlob_Polarity_Mean,likes_Skewness,retweet_count_Skewness,user_followers_count_Skewness,TextBlob_Subjectivity_Skewness,TextBlob_Polarity_Skewness,likes_Median,retweet_count_Median,user_followers_count_Median,TextBlob_Subjectivity_Median,TextBlob_Polarity_Median,likes_Variance,retweet_count_Variance,user_followers_count_Variance,TextBlob_Subjectivity_Variance,TextBlob_Polarity_Variance,likes_Std,retweet_count_Std,user_followers_count_Std,TextBlob_Subjectivity_Std,TextBlob_Polarity_Std,likes_0_1_quant,retweet_count_0_1_quant,user_followers_count_0_1_quant,TextBlob_Subjectivity_0_1_quant,TextBlob_Polarity_0_1_quant,likes_0_9_quant,retweet_count_0_9_quant,user_followers_count_0_9_quant,TextBlob_Subjectivity_0_9_quant,TextBlob_Polarity_0_9_quant
Georgia,6.81769436997319,2.0732797140303845,16986.552278820374,0.3365982240674249,0.06058392845022899,7.552669021041383,7.537516791304492,5.900588623492568,0.4227276784169076,0.24392563478773566,0.0,0.0,632.0,0.325,0.0,1246.7538547866513,124.22360560236991,7489324710.628525,0.10024114584450072,0.0784359160897278,35.30940179026899,11.145564391378748,86540.88461893908,0.3166088214887588,0.28006412853082024,0.0,0.0,40.80000000000001,0.0,-0.2,4.0,1.2000000000000455,7468.0,0.775,0.4333333333333333
Hawaii,1.5962732919254659,0.3944099378881988,8131.909937888198,0.326580615942029,0.03397953932066898,7.455911448644101,4.805809922835905,1.8079970257245987,0.4245306666607979,0.06851673304824196,0.0,0.0,1008.0,0.28125,0.0,22.253942454673854,1.4670091522996842,200404488.69902876,0.10163103640064033,0.0809931245873391,4.717408446877783,1.2112015324873413,14156.429235475616,0.31879623021710957,0.2845929102900125,0.0,0.0,120.2,0.0,-0.27999999999999997,4.0,1.0,42716.0,0.75,0.4
Idaho,1.7551867219917012,0.5062240663900415,2686.8008298755185,0.3992141358142396,0.06019810645977658,5.2712972658864174,6.838828744870407,7.537613157096339,0.00599338412777887,-0.07725394441267112,0.0,0.0,353.0,0.4666666666666666,0.0,22.7856500691563,3.542669432918395,71731121.56849933,0.09585196545253405,0.07638093957437812,4.773431686863896,1.8821980323330474,8469.422741161248,0.3095996858081966,0.27637101797109287,0.0,0.0,47.0,0.0,-0.2333333333333333,4.0,1.0,5934.0,0.77,0.4
Illinois,5.408854166666667,1.5833333333333333,6896.579241071428,0.33246058295023273,0.04365878776638153,24.646746946361368,30.37371795696174,43.82826575356462,0.424089560792329,0.22851548638190797,0.0,0.0,894.0,0.3261904761904762,0.0,2681.842080115677,232.9294132241648,7285878728.519963,0.0956058279448886,0.07478751026907492,51.786504806905796,15.262025200613607,85357.35895937715,0.3092019209915886,0.27347305218078605,0.0,0.0,41.69999999999999,0.0,-0.24694444444444438,4.0,1.0,8345.0,0.75,0.4
Indiana,1.4510135135135136,0.36655405405405406,1611.258445945946,0.32814764164764165,0.06214883590469528,12.26578539548911,6.871749375591116,5.800421088460381,0.5156895960548147,0.22212604764180252,0.0,0.0,587.5,0.2708333333333333,0.0,39.84192790506241,1.8704869209310822,10154907.5659184,0.1154838214816624,0.08627067557403334,6.312046253400114,1.367657457454564,3186.676570648236,0.3398291062897091,0.2937187014373333,0.0,0.0,24.0,0.0,-0.2079166666666666,3.0,1.0,4162.0,0.85,0.4329999999999999
Iowa,2.505181347150259,1.160621761658031,7045.40932642487,0.3286453078681058,0.062460093953374395,13.576056280064401,9.398546080784497,1.800971981013687,0.4641081879735753,0.47223586352162206,0.0,0.0,596.0,0.325,0.0,88.46880425274203,15.257250521499214,191858243.08396488,0.09098547043375788,0.060059875773283755,9.405785679715546,3.906053061787463,13851.290303937929,0.30163797909705914,0.24507116471197454,0.0,0.0,15.5,0.0,-0.19999999999999996,6.0,3.0,37722.0,0.75,0.396875
Kansas,5.103790489317712,2.1874569262577532,13793.393590627154,0.3338281440500489,0.04447967500822773,54.94411941676042,61.283482612785185,10.408253162110626,0.4647009269451259,0.03803859054295512,0.0,0.0,706.0,0.3204166666666667,0.0,11629.154296748453,2285.3610942973705,7729582756.2698555,0.09998106916941894,0.07815392518042431,107.83855663327682,47.80545046642036,87918.04568045093,0.31619783232877946,0.27956023533475627,0.0,0.0,26.0,0.0,-0.2352380952380952,3.0,1.0,16112.0,0.7708333333333333,0.4
Kentucky,3.6036217303822937,2.408450704225352,7185.778672032193,0.35671541448129546,0.0854020132177514,12.87400803745562,13.444768266660992,4.891720929452633,0.3355582139994866,0.3453768228430338,0.0,0.0,574.0,0.3583333333333333,0.0,470.5663578243653,555.758234893231,296644461.60817313,0.09475588283026543,0.08675476155028655,21.692541525242387,23.57452512550849,17223.369635706396,0.3078244350766609,0.29454161259537937,0.0,0.0,22.800000000000004,0.0,-0.19999999999999996,4.0,2.0,17191.0,0.75,0.4711875000000001
Louisiana,5.925925925925926,1.6013071895424837,6736.261437908497,0.33081695949409146,0.03987748893821392,8.6808086062068,9.842200825981484,1.9314436473596968,0.41357145021559355,0.08586004947521504,0.0,0.0,882.0,0.3333333333333333,0.0,891.4006145883881,81.52410309101798,122490619.29394644,0.09591136423656278,0.06650047292945058,29.85633290590772,9.029069890692949,11067.548025373391,0.3096955993173987,0.25787685613379613,0.0,0.0,26.0,0.0,-0.2104999999999999,7.0,2.0,23225.0,0.75,0.36133333333333323
Maine,1.0122699386503067,0.4171779141104294,3943.429447852761,0.3759129295683488,0.05175520850239664,4.4382590090619845,5.191279685750901,3.1172327482616478,0.0860907392629276,-0.1834041754878226,0.0,0.0,1869.0,0.45,0.0,4.987502840263575,1.355752480496857,39291426.17246082,0.09227769989299782,0.06946007551941463,2.2332717793102512,1.164367845870392,6268.287339653537,0.3037724475540825,0.263552794558158,0.0,0.0,41.599999999999994,0.0,-0.18333333333333335,2.0,1.0,9391.0,0.75,0.3928571428571428
Maryland,1.4510385756676558,0.5568743818001978,2136.8783382789316,0.3648751777506193,0.04497274093945419,18.30424005599524,25.46247686994145,15.013263803509835,0.2929131440280137,-0.04380902000829604,0.0,0.0,554.0,0.375,0.0,99.73101624702542,24.318296755491573,93461329.56439178,0.09544904722926251,0.07028145099534196,9.986541756134875,4.931358510136084,9667.539995489637,0.3089482921611034,0.26510648991554686,0.0,0.0,64.0,0.0,-0.225,2.0,1.0,5018.0,0.8,0.3666666666666667
Massachusetts,1.627485380116959,0.5567251461988304,3636.3777777777777,0.35246619197466106,0.059954608255476965,12.733571153447835,19.04745739349846,22.015501263703193,0.32593026537832326,0.08091532698929507,0.0,0.0,608.0,0.3666666666666667,0.0,55.88046119785517,14.167347958349126,299146864.46106195,0.09344491664159393,0.07586628061924568,7.475323484495849,3.7639537667656233,17295.862639980172,0.30568761283636264,0.2754383426817074,0.0,0.0,21.0,0.0,-0.2,3.0,1.0,9031.0,0.7592857142857148,0.4333333333333333
